pr_number,title,url,state,merged,primary_category,work_area,solution_type,hardware_scope,operator_keywords,top_patterns
8252,[Frontend][Core] Move guided decoding params into sampling params,https://github.com/vllm-project/vllm/pull/8252,closed,False,performance,ci_build;frontend_api;model_support;sampling_logits;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel;sampling,build_dependency_packaging;hardware_arch_guard;model_format_adapter;scheduler_request_lifecycle;backend_routing_fallback
8254,[Bugfix] Fix LongRoPE bug,https://github.com/vllm-project/vllm/pull/8254,closed,False,development,attention_kv_cache;ci_build;frontend_api;hardware_porting;model_support;moe;quantization;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel;moe;quantization,hardware_arch_guard;build_dependency_packaging;model_format_adapter;scheduler_request_lifecycle;dtype_quantization_path
8256,[Bugfix] Fix Hermes tool call chat template bug,https://github.com/vllm-project/vllm/pull/8256,closed,False,development,ci_build;frontend_api;model_support;sampling_logits;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel,build_dependency_packaging;hardware_arch_guard;model_format_adapter;scheduler_request_lifecycle;verification_benchmarking
8269,[Model][VLM] Decouple weight loading logic for `Paligemma`,https://github.com/vllm-project/vllm/pull/8269,closed,False,development,ci_build;frontend_api;model_support;multimodal_vlm;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel,model_format_adapter;build_dependency_packaging;hardware_arch_guard;scheduler_request_lifecycle;moe_gemm_routing
8272,[Bugfix] Streamed tool calls now more strictly follow OpenAI's format; ensures Vercel AI SDK compatibility,https://github.com/vllm-project/vllm/pull/8272,closed,False,development,ci_build;frontend_api;model_support;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel,build_dependency_packaging;model_format_adapter;hardware_arch_guard;scheduler_request_lifecycle;verification_benchmarking
8290,[Bugfix] Mapping physical device indices for e2e test utils,https://github.com/vllm-project/vllm/pull/8290,closed,False,performance,ci_build;frontend_api;model_support;sampling_logits;speculative_decoding,kernel_fix,nvidia,cuda,build_dependency_packaging;scheduler_request_lifecycle;hardware_arch_guard;model_format_adapter;verification_benchmarking
8297,[Model] support minicpm3,https://github.com/vllm-project/vllm/pull/8297,closed,False,development,ci_build;frontend_api;model_support;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel,build_dependency_packaging;model_format_adapter;hardware_arch_guard;scheduler_request_lifecycle
8299,[Bugfix] Fix InternVL2 vision embeddings process with pipeline parallel,https://github.com/vllm-project/vllm/pull/8299,closed,False,development,ci_build;distributed_parallel;frontend_api;model_support;multimodal_vlm;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel,model_format_adapter;build_dependency_packaging;hardware_arch_guard;scheduler_request_lifecycle
8308,[Bugfix] Reenable LRU cache on Outlines' guide getters,https://github.com/vllm-project/vllm/pull/8308,closed,False,performance,ci_build;frontend_api;model_support;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel,build_dependency_packaging;hardware_arch_guard;model_format_adapter;scheduler_request_lifecycle;verification_benchmarking
8310,[Kernel][Hardware][Amd]Custom paged attention kernel for rocm,https://github.com/vllm-project/vllm/pull/8310,closed,False,performance,attention_kv_cache;ci_build;frontend_api;hardware_porting;model_support;quantization;scheduler_memory,kernel_fix,amd;nvidia,attention;cache;cuda;fp8;kernel,model_format_adapter;dtype_quantization_path;build_dependency_packaging;hardware_arch_guard;scheduler_request_lifecycle
8311,[Misc] Benchmark for awq_triton kernels,https://github.com/vllm-project/vllm/pull/8311,closed,False,performance,ci_build;frontend_api;gemm_linear;hardware_porting;model_support;quantization;scheduler_memory,kernel_fix,amd;nvidia,cuda;gemm;kernel;quantization;triton,build_dependency_packaging;hardware_arch_guard;verification_benchmarking;model_format_adapter;scheduler_request_lifecycle
8334,[Core] feat: support pinned caching with prefix caching,https://github.com/vllm-project/vllm/pull/8334,closed,False,development,ci_build;frontend_api;model_support;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel,build_dependency_packaging;scheduler_request_lifecycle;hardware_arch_guard;model_format_adapter
8337,[misc] CUDA Time Layerwise Profiler,https://github.com/vllm-project/vllm/pull/8337,closed,False,performance,activation_norm;attention_kv_cache;gemm_linear;model_support;quantization,kernel_fix,nvidia,activation;attention;cuda;fp8;kernel,dtype_quantization_path;hardware_arch_guard;model_format_adapter;scheduler_request_lifecycle;verification_benchmarking
8338,[Gemma2] add bitsandbytes support for Gemma2,https://github.com/vllm-project/vllm/pull/8338,closed,False,development,ci_build;frontend_api;model_support;quantization;sampling_logits;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel;quantization;sampling,dtype_quantization_path;build_dependency_packaging;model_format_adapter;metadata_layout_contract;hardware_arch_guard
8344,Restoring missing CI file. ,https://github.com/vllm-project/vllm/pull/8344,closed,False,development,ci_build;frontend_api;model_support;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel,build_dependency_packaging;hardware_arch_guard;model_format_adapter;scheduler_request_lifecycle
8345,[Kernel] Add prefix-caching support for phi-3-small-8k/128k model triton kernel,https://github.com/vllm-project/vllm/pull/8345,closed,False,performance,attention_kv_cache;ci_build;frontend_api;model_support;scheduler_memory,kernel_fix,amd;nvidia,attention;cuda;kernel;triton,build_dependency_packaging;verification_benchmarking;hardware_arch_guard;scheduler_request_lifecycle;backend_routing_fallback
8355,[Misc] Raise error when using encoder/decoder model with cpu backend,https://github.com/vllm-project/vllm/pull/8355,closed,False,development,ci_build;frontend_api;model_support;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel,build_dependency_packaging;scheduler_request_lifecycle;hardware_arch_guard;model_format_adapter;backend_routing_fallback
8357,[Bugfix][Kernel] Add `IQ1_M` quantization implementation to GGUF kernel,https://github.com/vllm-project/vllm/pull/8357,closed,False,development,ci_build;frontend_api;model_support;quantization;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel;quantization,build_dependency_packaging;dtype_quantization_path;hardware_arch_guard;model_format_adapter;scheduler_request_lifecycle
8360,Add conditional prompt inclusion in generated output based on `is_ret…,https://github.com/vllm-project/vllm/pull/8360,closed,False,development,ci_build;frontend_api;model_support;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel,build_dependency_packaging;scheduler_request_lifecycle;hardware_arch_guard;model_format_adapter;metadata_layout_contract
8365,[Hardware][intel GPU] bump up ipex version to 2.3,https://github.com/vllm-project/vllm/pull/8365,closed,False,development,attention_kv_cache;ci_build;frontend_api;hardware_porting;model_support;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel,build_dependency_packaging;model_format_adapter;hardware_arch_guard;scheduler_request_lifecycle;verification_benchmarking
8373,[CI/Build] Excluding test_moe.py from AMD Kernels tests for investigation,https://github.com/vllm-project/vllm/pull/8373,closed,False,development,ci_build;frontend_api;hardware_porting;model_support;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel,build_dependency_packaging;hardware_arch_guard;model_format_adapter;scheduler_request_lifecycle;verification_benchmarking
8375,[Bugfix] Fix InternVL2 inference with various num_patches,https://github.com/vllm-project/vllm/pull/8375,closed,False,development,ci_build;frontend_api;model_support;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel,build_dependency_packaging;model_format_adapter;hardware_arch_guard;scheduler_request_lifecycle;verification_benchmarking
8376,[Bugfix] Offline mode fix,https://github.com/vllm-project/vllm/pull/8376,closed,False,performance,ci_build;frontend_api;model_support;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel,model_format_adapter;build_dependency_packaging;hardware_arch_guard;scheduler_request_lifecycle;verification_benchmarking
8377,Pixtral,https://github.com/vllm-project/vllm/pull/8377,closed,False,development,ci_build;frontend_api;model_support;multimodal_vlm;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel,build_dependency_packaging;model_format_adapter;hardware_arch_guard;scheduler_request_lifecycle
8378,[Core] Multi-Step + Single Step Prefills via Chunked Prefill code path,https://github.com/vllm-project/vllm/pull/8378,closed,False,correctness,ci_build;distributed_parallel;frontend_api;model_support;scheduler_memory;speculative_decoding,kernel_fix,amd;nvidia,cuda;kernel,scheduler_request_lifecycle;verification_benchmarking;model_format_adapter;metadata_layout_contract;build_dependency_packaging
8380,[AMD][ROCm]Quantization methods on ROCm; Fix _scaled_mm call,https://github.com/vllm-project/vllm/pull/8380,closed,False,development,ci_build;frontend_api;hardware_porting;model_support;quantization;scheduler_memory,kernel_fix,amd;nvidia,cuda;fp8;kernel;quantization,dtype_quantization_path;build_dependency_packaging;hardware_arch_guard;model_format_adapter;scheduler_request_lifecycle
8386,[Model] Support Solar Model,https://github.com/vllm-project/vllm/pull/8386,closed,False,development,ci_build;frontend_api;model_support;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel;operator,build_dependency_packaging;model_format_adapter;hardware_arch_guard;scheduler_request_lifecycle
8391,[Kernel] Factor registrations,https://github.com/vllm-project/vllm/pull/8391,closed,False,development,ci_build;frontend_api;model_support;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel;operator,build_dependency_packaging;hardware_arch_guard;model_format_adapter;scheduler_request_lifecycle;moe_gemm_routing
8399,[Hotfix][VLM] Fixing max position embeddings for Pixtral,https://github.com/vllm-project/vllm/pull/8399,closed,False,development,ci_build;frontend_api;model_support;multimodal_vlm;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel;operator,model_format_adapter;build_dependency_packaging;hardware_arch_guard;scheduler_request_lifecycle
8405,[Frontend][Feature] support tool calling for internlm/internlm2_5-7b-chat model,https://github.com/vllm-project/vllm/pull/8405,closed,False,development,ci_build;frontend_api;model_support;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel;operator,build_dependency_packaging;model_format_adapter;hardware_arch_guard;scheduler_request_lifecycle;verification_benchmarking
8414,CMake warning: Show unsupported CUDA version instead of Python version,https://github.com/vllm-project/vllm/pull/8414,closed,False,development,ci_build,dependency_fix,nvidia,cuda,build_dependency_packaging;hardware_arch_guard
8424,[Kernel] Factor registrations,https://github.com/vllm-project/vllm/pull/8424,closed,False,development,ci_build;frontend_api;model_support;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel;operator,build_dependency_packaging;hardware_arch_guard;model_format_adapter;scheduler_request_lifecycle;moe_gemm_routing
8425,[Hotfix][Core][VLM] Disable chunked prefill by default and prefix caching for multimodal models,https://github.com/vllm-project/vllm/pull/8425,closed,False,development,ci_build;frontend_api;model_support;multimodal_vlm;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel;operator,model_format_adapter;build_dependency_packaging;scheduler_request_lifecycle;hardware_arch_guard;metadata_layout_contract
8428,[CI/Build] Disable multi-node test for InternVL2,https://github.com/vllm-project/vllm/pull/8428,closed,False,development,ci_build;frontend_api;model_support;multimodal_vlm;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel;operator,model_format_adapter;build_dependency_packaging;hardware_arch_guard;scheduler_request_lifecycle;verification_benchmarking
8431,[Misc] Update Pixtral example,https://github.com/vllm-project/vllm/pull/8431,closed,False,development,ci_build;frontend_api;model_support;multimodal_vlm;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel;operator,model_format_adapter;build_dependency_packaging;scheduler_request_lifecycle;hardware_arch_guard
8433,"[CI/Build] Making xformers import conditional, cannot use them on ROCM",https://github.com/vllm-project/vllm/pull/8433,closed,False,development,ci_build;frontend_api;hardware_porting;model_support;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel;operator,build_dependency_packaging;hardware_arch_guard;model_format_adapter;scheduler_request_lifecycle;verification_benchmarking
8437,[CI/Build] Enable InternVL2 PP test only on single node,https://github.com/vllm-project/vllm/pull/8437,closed,False,development,ci_build;distributed_parallel;frontend_api;model_support;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel;operator,build_dependency_packaging;model_format_adapter;hardware_arch_guard;scheduler_request_lifecycle;verification_benchmarking
8442,[Misc] Skip loading extra bias for Qwen2-VL GPTQ-Int8,https://github.com/vllm-project/vllm/pull/8442,closed,False,development,ci_build;frontend_api;model_support;quantization;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel;operator;quantization,build_dependency_packaging;model_format_adapter;hardware_arch_guard;scheduler_request_lifecycle;dtype_quantization_path
8443,[Bugfix] Fix code for downloading models from modelscope,https://github.com/vllm-project/vllm/pull/8443,closed,False,development,ci_build;frontend_api;model_support;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel;operator,model_format_adapter;build_dependency_packaging;hardware_arch_guard;scheduler_request_lifecycle;verification_benchmarking
8449,[misc][ci] fix quant test,https://github.com/vllm-project/vllm/pull/8449,closed,False,development,ci_build;distributed_parallel;quantization,kernel_fix,nvidia,cuda;quantization,build_dependency_packaging;hardware_arch_guard;verification_benchmarking;dtype_quantization_path
8451,[Doc]: Add deploying_with_k8s guide,https://github.com/vllm-project/vllm/pull/8451,closed,False,development,ci_build;frontend_api;model_support;scheduler_memory,kernel_fix,amd;nvidia,cuda;kernel;operator,build_dependency_packaging;model_format_adapter;scheduler_request_lifecycle;hardware_arch_guard;verification_benchmarking
